8478,ORF,primary,8478,FBGN0051862-MONOMER
8479,ORF,primary,8479,FBGN0031504-MONOMER
8480,protease inhibitor activity,primary,8480,FBGN0036311-MONOMER
8481,DNA binding,primary,8481,FBGN0058182-MONOMER
8482,transporter activity//binding//transmembrane transporter activity,primary,8482,FBGN0033905-MONOMER
8483,unfolded protein binding//DNA binding//heat shock protein binding,primary,8483,FBGN0030990-MONOMER
8484,ORF,primary,8484,FBGN0050089-MONOMER
8485,ORF,primary,8485,FBGN0052791-MONOMER
8486,ORF,primary,8486,FBGN0036090-MONOMER
8487,chitin deacetylase activity,primary,8487,FBGN0052209-MONOMER
8488,ORF,primary,8488,FBGN0040153-MONOMER
8489,nicotinic acetylcholine-activated cation-selective channel activity//neurotransmitter receptor activity,primary,8489,FBGN0000036-MONOMER
8490,phosphoprotein phosphatase activity,primary,8490,FBGN0029949-MONOMER
8491,ORF,primary,8491,FBGN0030260-MONOMER
8492,ORF,primary,8492,FBGN0032139-MONOMER
8493,ORF,primary,8493,FBGN0033136-MONOMER
8494,ORF,primary,8494,FBGN0039802-MONOMER
8495,ORF,primary,8495,FBGN0035428-MONOMER
8496,ORF,primary,8496,FBGN0053524-MONOMER
8497,protein binding//diacylglycerol binding,primary,8497,FBGN0030358-MONOMER
8498,4-alpha-glucanotransferase activity,primary,8498,FBGN0034618-MONOMER
8499,"ATP-dependent peptidase activity//protein binding//hydrolase activity, hydrolyzing O-glycosyl compounds//zinc ion binding",primary,8499,FBGN0052369-MONOMER
8500,protein serine/threonine phosphatase activity,primary,8500,FBGN0031194-MONOMER
8501,chitinase activity,primary,8501,FBGN0026415-MONOMER
8502,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity",primary,8502,FBGN0259166-MONOMER
8503,serine-type endopeptidase inhibitor activity//zinc ion binding//nucleic acid binding,primary,8503,FBGN0025185-MONOMER
8504,electron carrier activity//actin binding//zinc ion binding,primary,8504,FBGN0053208-MONOMER
8505,ORF,primary,8505,FBGN0085310-MONOMER
8506,ORF,primary,8506,FBGN0051253-MONOMER
8507,nucleic acid binding,primary,8507,FBGN0058157-MONOMER
8508,ORF,primary,8508,FBGN0035297-MONOMER
8509,ORF,primary,8509,FBGN0039801-MONOMER
8510,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity",primary,8510,FBGN0029906-MONOMER
8511,ORF,primary,8511,FBGN0250844-MONOMER
8512,ATP binding//oxidoreductase activity,primary,8512,FBGN0051546-MONOMER
8513,pyruvate dehydrogenase (acetyl-transferring) activity,primary,8513,FBGN0039635-MONOMER
8514,nucleotide binding//nucleic acid binding,primary,8514,FBGN0051992-MONOMER
8515,adenylosuccinate lyase activity,primary,8515,FBGN0038467-MONOMER
8516,ORF,primary,8516,FBGN0038532-MONOMER
8517,transcription regulator activity//DNA binding//specific RNA polymerase II transcription factor activity//ATP binding//protein binding//RNA polymerase II transcription factor activity//transcription factor activity,primary,8517,FBGN0003300-MONOMER
8518,ORF,primary,8518,FBGN0035097-MONOMER
8519,methionine adenosyltransferase activity,primary,8519,FBGN0005278-MONOMER
8520,ORF,primary,8520,FBGN0031966-MONOMER
8521,GTP binding,primary,8521,FBGN0038473-MONOMER
8522,ORF,primary,8522,FBGN0064123-MONOMER
8523,ORF,primary,8523,FBGN0034451-MONOMER
8524,ORF,primary,8524,FBGN0040871-MONOMER
8525,unfolded protein binding//actin binding//calcium ion binding,primary,8525,FBGN0034180-MONOMER
8526,calmodulin binding,primary,8526,FBGN0023396-MONOMER
8527,sequence-specific DNA binding//DNA binding//transcription factor activity,primary,8527,FBGN0028993-MONOMER
8528,FBgn0035632,primary,8528,FBGN0035632-MONOMER
8529,ORF,primary,8529,FBGN0037824-MONOMER
8530,dopamine beta-monooxygenase activity,primary,8530,FBGN0037153-MONOMER
8531,trypsin activity,primary,8531,FBGN0036817-MONOMER
8532,oxysterol binding,primary,8532,FBGN0038786-MONOMER
8533,ORF,primary,8533,FBGN0052712-MONOMER
8534,tricarboxylic acid transmembrane transporter activity//symporter activity//dicarboxylic acid transmembrane transporter activity//polyspecific organic cation transmembrane transporter activity,primary,8534,FBGN0032314-MONOMER
8535,ORF,primary,8535,FBGN0036072-MONOMER
8536,GTP binding,primary,8536,FBGN0030375-MONOMER
8537,protein binding//zinc ion binding,primary,8537,FBGN0031498-MONOMER
8538,electron carrier activity//heme binding//monooxygenase activity//iron ion binding,primary,8538,FBGN0015035-MONOMER
8539,ORF,primary,8539,FBGN0033380-MONOMER
8540,GTPase activity,primary,8540,FBGN0010341-MONOMER
8541,ORF,primary,8541,FBGN0034689-MONOMER
8542,DNA binding//chromatin binding//chaperone binding//zinc ion binding,primary,8542,FBGN0004861-MONOMER
8543,ORF,primary,8543,FBGN0053489-MONOMER
8544,transcription factor activity,primary,8544,FBGN0052343-MONOMER
8545,protein binding,primary,8545,FBGN0010620-MONOMER
8546,ORF,primary,8546,FBGN0033937-MONOMER
8547,binding,primary,8547,FBGN0016919-MONOMER
8548,inorganic diphosphatase activity,primary,8548,FBGN0030182-MONOMER
8549,histone lysine N-methyltransferase activity (H3-K9 specific),primary,8549,FBGN0086908-MONOMER
8550,chitin binding,primary,8550,FBGN0036363-MONOMER
8551,ORF,primary,8551,FBGN0051279-MONOMER
8552,ATPase activity,primary,8552,FBGN0040234-MONOMER
8553,cation transmembrane transporter activity,primary,8553,FBGN0036843-MONOMER
8554,1-acylglycerol-3-phosphate O-acyltransferase activity,primary,8554,FBGN0034971-MONOMER
8555,ORF,primary,8555,FBGN0032891-MONOMER
8556,tumor necrosis factor receptor binding//protein binding,primary,8556,FBGN0033483-MONOMER
8557,zinc ion binding,primary,8557,FBGN0031535-MONOMER
8558,mannose binding,primary,8558,FBGN0035909-MONOMER
8559,GTPase activity,primary,8559,FBGN0003392-MONOMER
8560,ubiquitin-protein ligase activity,primary,8560,FBGN0011230-MONOMER
8561,"metabotropic glutamate, GABA-B-like receptor activity//G-protein coupled receptor activity//glutamate binding//glutamate receptor activity",primary,8561,FBGN0050361-MONOMER
8562,RNA polymerase II transcription factor activity//zinc ion binding//nucleic acid binding,primary,8562,FBGN0005642-MONOMER
8563,sequence-specific DNA binding//RNA polymerase II transcription factor activity//transcription factor activity,primary,8563,FBGN0085424-MONOMER
8564,ORF,primary,8564,FBGN0039238-MONOMER
8565,protein binding//phosphoinositide binding,primary,8565,FBGN0032476-MONOMER
8566,ORF,primary,8566,FBGN0037773-MONOMER
8567,hydrolase activity,primary,8567,FBGN0036534-MONOMER
8568,microtubule motor activity,primary,8568,FBGN0031829-MONOMER
8569,AT DNA binding//transcription factor activity,primary,8569,FBGN0020307-MONOMER
8570,ORF,primary,8570,FBGN0040899-MONOMER
8571,zinc ion binding,primary,8571,FBGN0000242-MONOMER
8572,sequence-specific DNA binding//DNA binding//specific RNA polymerase II transcription factor activity//transcription factor activity,primary,8572,FBGN0004394-MONOMER
8573,DNA binding//ATP binding//DNA clamp loader activity,primary,8573,FBGN0004913-MONOMER
8574,high affinity inorganic phosphate:sodium symporter activity,primary,8574,FBGN0034394-MONOMER
8575,extracellular-glycine-gated chloride channel activity//neurotransmitter receptor activity//GABA-A receptor activity,primary,8575,FBGN0039840-MONOMER
8576,ORF,primary,8576,FBGN0035014-MONOMER
8577,metal ion binding,primary,8577,FBGN0053192-MONOMER
8578,"growth factor activity//mRNA 3'-UTR binding//poly-pyrimidine tract binding//nucleotide binding//translation repressor activity, nucleic acid binding//protein binding//mRNA binding//mRNA 5'-UTR binding",primary,8578,FBGN0003659-MONOMER
8579,ORF,primary,8579,FBGN0035268-MONOMER
8580,ORF,primary,8580,FBGN0039167-MONOMER
8581,ORF,primary,8581,FBGN0038571-MONOMER
8582,pheromone binding//odorant binding//phenylalkylamine binding,primary,8582,FBGN0011282-MONOMER
8583,structural constituent of ribosome,primary,8583,FBGN0038426-MONOMER
8584,glucuronosyltransferase activity,primary,8584,FBGN0038083-MONOMER
8585,trypsin activity,primary,8585,FBGN0034507-MONOMER
8586,nucleotide binding//mRNA binding//nucleic acid binding,primary,8586,FBGN0031224-MONOMER
8587,ribulose-phosphate 3-epimerase activity,primary,8587,FBGN0050499-MONOMER
8588,ORF,primary,8588,FBGN0058138-MONOMER
8589,ubiquitin-protein ligase activity,primary,8589,FBGN0035455-MONOMER
8590,ORF,primary,8590,FBGN0050488-MONOMER
8591,ORF,primary,8591,FBGN0086757-MONOMER
8592,ORF,primary,8592,FBGN0051051-MONOMER
8593,amino acid transmembrane transporter activity,primary,8593,FBGN0052079-MONOMER
8594,transcription factor activity,primary,8594,FBGN0015234-MONOMER
8595,thiol-disulfide exchange intermediate activity,primary,8595,FBGN0036442-MONOMER
8596,kinesin binding,primary,8596,FBGN0010750-MONOMER
8597,catalytic activity,primary,8597,FBGN0030827-MONOMER
8598,beta-catenin binding//cell adhesion molecule binding//receptor activity//calcium ion binding,primary,8598,FBGN0015609-MONOMER
8599,aldehyde dehydrogenase (NAD) activity,primary,8599,FBGN0036857-MONOMER
8600,ORF,primary,8600,FBGN0035413-MONOMER
8601,glucuronosyltransferase activity,primary,8601,FBGN0040250-MONOMER
8602,fibroblast growth factor binding,primary,8602,FBGN0036911-MONOMER
8603,mRNA binding//RNA binding,primary,8603,FBGN0022986-MONOMER
8604,ORF,primary,8604,FBGN0027556-MONOMER
8605,ORF,primary,8605,FBGN0038894-MONOMER
8606,structural constituent of ribosome,primary,8606,FBGN0039835-MONOMER
8607,transferase activity,primary,8607,FBGN0039518-MONOMER
8608,ORF,primary,8608,FBGN0039356-MONOMER
8609,succinate dehydrogenase (ubiquinone) activity,primary,8609,FBGN0039112-MONOMER
8610,ORF,primary,8610,FBGN0038942-MONOMER
8611,non-membrane spanning protein tyrosine kinase activity,primary,8611,FBGN0015295-MONOMER
8612,ORF,primary,8612,FBGN0039028-MONOMER
8613,amine oxidase activity,primary,8613,FBGN0028417-MONOMER
8614,serine-type endopeptidase activity,primary,8614,FBGN0039568-MONOMER
8615,ORF,primary,8615,FBGN0036870-MONOMER
8616,ORF,primary,8616,FBGN0053764-MONOMER
8617,sequence-specific DNA binding//low-density lipoprotein receptor activity//transcription factor activity//calcium ion binding,primary,8617,FBGN0030706-MONOMER
8618,protein binding//dihydrolipoamide branched chain acyltransferase activity,primary,8618,FBGN0030612-MONOMER
8619,aminoacylase activity,primary,8619,FBGN0039053-MONOMER
8620,triacylglycerol lipase activity,primary,8620,FBGN0030884-MONOMER
8621,ORF,primary,8621,FBGN0030456-MONOMER
8622,DNA binding,primary,8622,FBGN0053881-MONOMER
8623,ORF,primary,8623,FBGN0067903-MONOMER
8624,histone lysine N-methyltransferase activity (H3-K9 specific),primary,8624,FBGN0005386-MONOMER
8625,ATPase activity,primary,8625,FBGN0024992-MONOMER
8626,ORF,primary,8626,FBGN0037019-MONOMER
8627,ORF,primary,8627,FBGN0038160-MONOMER
8628,cyclin-dependent protein kinase regulator activity,primary,8628,FBGN0010317-MONOMER
8629,ORF,primary,8629,FBGN0052468-MONOMER
8630,ORF,primary,8630,FBGN0020546-MONOMER
8631,ORF,primary,8631,FBGN0001254-MONOMER
8632,microtubule motor activity//ATP binding//motor activity,primary,8632,FBGN0003545-MONOMER
8633,olfactory receptor activity//odorant binding,primary,8633,FBGN0039582-MONOMER
8634,ORF,primary,8634,FBGN0015522-MONOMER
8635,protein serine/threonine kinase activity,primary,8635,FBGN0026063-MONOMER
8636,ORF,primary,8636,FBGN0033806-MONOMER
8637,protein binding,primary,8637,FBGN0033609-MONOMER
8638,ORF,primary,8638,FBGN0039110-MONOMER
8639,DNA-directed RNA polymerase activity,primary,8639,FBGN0028402-MONOMER
8640,DNA-directed RNA polymerase activity,primary,8640,FBGN0033571-MONOMER
8641,ORF,primary,8641,FBGN0038251-MONOMER
8642,serine-tRNA ligase activity,primary,8642,FBGN0051133-MONOMER
8643,binding//extracellular matrix structural constituent,primary,8643,FBGN0016075-MONOMER
8644,ORF,primary,8644,FBGN0022224-MONOMER
8645,ORF,primary,8645,FBGN0030109-MONOMER
8646,catalytic activity,primary,8646,FBGN0037996-MONOMER
8647,P-P-bond-hydrolysis-driven protein transmembrane transporter activity//protein transporter activity,primary,8647,FBGN0038018-MONOMER
8648,ORF,primary,8648,FBGN0032365-MONOMER
8649,pyruvate kinase activity,primary,8649,FBGN0031462-MONOMER
8650,ORF,primary,8650,FBGN0051353-MONOMER
8651,helicase activity//DNA binding//ATP binding,primary,8651,FBGN0031655-MONOMER
8652,carbonate dehydratase activity,primary,8652,FBGN0022704-MONOMER
8653,binding//UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity,primary,8653,FBGN0051690-MONOMER
8654,ORF,primary,8654,FBGN0031774-MONOMER
8655,ORF,primary,8655,FBGN0085717-MONOMER
8656,olfactory receptor activity//odorant binding,primary,8656,FBGN0038203-MONOMER
8657,peptidase activity//metalloendopeptidase activity,primary,8657,FBGN0036154-MONOMER
8658,transcription repressor activity//specific transcriptional repressor activity//RNA polymerase II transcription factor activity//transcription factor activity,primary,8658,FBGN0024250-MONOMER
8659,ATP-dependent RNA helicase activity,primary,8659,FBGN0004419-MONOMER
8660,phospholipid-translocating ATPase activity,primary,8660,FBGN0030746-MONOMER
8661,amine receptor activity//octopamine receptor activity//melanocortin receptor activity,primary,8661,FBGN0250910-MONOMER
8662,ORF,primary,8662,FBGN0031453-MONOMER
8663,ORF,primary,8663,FBGN0034505-MONOMER
8664,folic acid binding//reduced folate carrier activity,primary,8664,FBGN0037845-MONOMER
8665,ORF,primary,8665,FBGN0029766-MONOMER
8666,cation binding//catalytic activity,primary,8666,FBGN0028499-MONOMER
8667,protein binding//zinc ion binding,primary,8667,FBGN0250903-MONOMER
8668,ORF,primary,8668,FBGN0037757-MONOMER
8669,ORF,primary,8669,FBGN0035825-MONOMER
8670,protein serine/threonine phosphatase activity//catalytic activity,primary,8670,FBGN0032702-MONOMER
8671,carboxypeptidase A activity,primary,8671,FBGN0051019-MONOMER
8672,DNA binding//transcription corepressor activity//protein binding//oxidoreductase activity,primary,8672,FBGN0024308-MONOMER
8673,protein binding//zinc ion binding,primary,8673,FBGN0031857-MONOMER
8674,protein serine/threonine kinase activity,primary,8674,FBGN0027504-MONOMER
8675,ORF,primary,8675,FBGN0028343-MONOMER
8676,ORF,primary,8676,FBGN0038535-MONOMER
8677,ORF,primary,8677,FBGN0085613-MONOMER
8678,acetylgalactosaminyltransferase activity,primary,8678,FBGN0027538-MONOMER
8679,transcription factor activity,primary,8679,FBGN0016660-MONOMER
8680,ORF,primary,8680,FBGN0034463-MONOMER
8681,ORF,primary,8681,FBGN0039350-MONOMER
8682,ORF,primary,8682,FBGN0051360-MONOMER
8683,procollagen-proline 4-dioxygenase activity,primary,8683,FBGN0039782-MONOMER
8684,mRNA binding,primary,8684,FBGN0053522-MONOMER
8685,ORF,primary,8685,FBGN0036598-MONOMER
8686,GTPase activity,primary,8686,FBGN0010391-MONOMER
8687,ORF,primary,8687,FBGN0053202-MONOMER
8688,ORF,primary,8688,FBGN0052023-MONOMER
8689,L-malate dehydrogenase activity,primary,8689,FBGN0038587-MONOMER
8690,zinc ion binding//nucleic acid binding,primary,8690,FBGN0042125-MONOMER
8691,scavenger receptor activity,primary,8691,FBGN0031970-MONOMER
8692,ORF,primary,8692,FBGN0085272-MONOMER
8693,helicase activity//DNA binding//ATP binding//protein binding//zinc ion binding,primary,8693,FBGN0035689-MONOMER
8694,sodium channel activity,primary,8694,FBGN0034965-MONOMER
8695,protein serine/threonine kinase activity,primary,8695,FBGN0015618-MONOMER
8696,peroxidase activity,primary,8696,FBGN0031464-MONOMER
8697,caspase activity,primary,8697,FBGN0019972-MONOMER
8698,transcription elongation regulator activity,primary,8698,FBGN0040273-MONOMER
8699,ORF,primary,8699,FBGN0040892-MONOMER
8700,protein binding,primary,8700,FBGN0053967-MONOMER
8701,ORF,primary,8701,FBGN0033861-MONOMER
8702,ORF,primary,8702,FBGN0038784-MONOMER
8703,amino acid transmembrane transporter activity,primary,8703,FBGN0036764-MONOMER
8704,"oxidoreductase activity, acting on CH-OH group of donors//binding",primary,8704,FBGN0035588-MONOMER
8705,"ATPase activity, coupled",primary,8705,FBGN0040034-MONOMER
8706,protein serine/threonine kinase activity,primary,8706,FBGN0034950-MONOMER
8707,GTP-Rho binding,primary,8707,FBGN0026374-MONOMER
8708,ORF,primary,8708,FBGN0038533-MONOMER
8709,Rab GTPase activator activity,primary,8709,FBGN0052506-MONOMER
8710,alpha-glucosidase activity,primary,8710,FBGN0002569-MONOMER
8711,trypsin activity,primary,8711,FBGN0010357-MONOMER
8712,acyl-CoA dehydrogenase activity,primary,8712,FBGN0037999-MONOMER
8713,choline dehydrogenase activity,primary,8713,FBGN0030592-MONOMER
8714,ORF,primary,8714,FBGN0033557-MONOMER
8715,ORF,primary,8715,FBGN0031315-MONOMER
8716,amine receptor activity//serotonin receptor activity//G-protein coupled serotonin receptor activity//5-HT2 receptor activity//rhodopsin-like receptor activity,primary,8716,FBGN0087012-MONOMER
8717,translation regulator activity,primary,8717,FBGN0039849-MONOMER
8718,ORF,primary,8718,FBGN0037572-MONOMER
8719,ORF,primary,8719,FBGN0036177-MONOMER
8720,ORF,primary,8720,FBGN0030307-MONOMER
8721,neurotransmitter:sodium symporter activity,primary,8721,FBGN0033443-MONOMER
8722,transcription regulator activity//DNA binding,primary,8722,FBGN0016941-MONOMER
8723,ORF,primary,8723,FBGN0028377-MONOMER
8724,ORF,primary,8724,FBGN0039467-MONOMER
8725,nucleotide binding//mRNA binding//RNA binding//poly(A) binding,primary,8725,FBGN0005648-MONOMER
8726,isopentenyl-diphosphate delta-isomerase activity,primary,8726,FBGN0038876-MONOMER
8727,ATP-dependent RNA helicase activity,primary,8727,FBGN0037561-MONOMER
8728,zinc ion binding//nucleic acid binding,primary,8728,FBGN0035144-MONOMER
8729,G-protein coupled receptor kinase activity,primary,8729,FBGN0011677-MONOMER
8730,protein binding,primary,8730,FBGN0027356-MONOMER
8731,transcription factor activity//zinc ion binding,primary,8731,FBGN0086358-MONOMER
8732,sequence-specific DNA binding//protein transporter activity//protein binding//transcription factor activity//protein dimerization activity,primary,8732,FBGN0031456-MONOMER
8733,chitinase activity,primary,8733,FBGN0013763-MONOMER
8734,P-P-bond-hydrolysis-driven protein transmembrane transporter activity,primary,8734,FBGN0027358-MONOMER
8735,hormone activity//insulin receptor binding,primary,8735,FBGN0044047-MONOMER
8736,tRNA dihydrouridine synthase activity,primary,8736,FBGN0031238-MONOMER
8737,G-protein coupled receptor activity//neuropeptide receptor activity//rhodopsin-like receptor activity//metal ion binding,primary,8737,FBGN0050340-MONOMER
8738,growth factor activity//vascular endothelial growth factor receptor binding,primary,8738,FBGN0085407-MONOMER
8739,protein binding,primary,8739,FBGN0024732-MONOMER
8740,transporter activity,primary,8740,FBGN0058263-MONOMER
8741,ORF,primary,8741,FBGN0034289-MONOMER
8742,ORF,primary,8742,FBGN0013688-MONOMER
8743,sequence-specific DNA binding//DNA binding//transcription factor activity,primary,8743,FBGN0000492-MONOMER
8744,"RNA splicing factor activity, transesterification mechanism",primary,8744,FBGN0000426-MONOMER
8745,protein binding//zinc ion binding,primary,8745,FBGN0035333-MONOMER
8746,"transforming growth factor beta receptor, common-partner cytoplasmic mediator activity//DNA binding//protein binding//RNA polymerase II transcription factor activity//transcription factor activity",primary,8746,FBGN0011655-MONOMER
8747,nucleoside-triphosphatase activity,primary,8747,FBGN0024923-MONOMER
8748,serine-type endopeptidase activity,primary,8748,FBGN0036612-MONOMER
8749,microtubule motor activity//ATP binding//motor activity,primary,8749,FBGN0030268-MONOMER
8750,structural constituent of cytoskeleton,primary,8750,FBGN0025865-MONOMER
8751,ORF,primary,8751,FBGN0030723-MONOMER
8752,neuropeptide hormone activity,primary,8752,FBGN0040813-MONOMER
8753,specific transcriptional repressor activity//heparin binding,primary,8753,FBGN0003865-MONOMER
8754,transcription factor activity//zinc ion binding,primary,8754,FBGN0000459-MONOMER
8755,"ATPase activity, coupled to transmembrane movement of substances",primary,8755,FBGN0030321-MONOMER
8756,hedgehog receptor activity,primary,8756,FBGN0024320-MONOMER
8757,GTP binding,primary,8757,FBGN0036391-MONOMER
8758,microtubule binding//protein binding,primary,8758,FBGN0026620-MONOMER
8759,ORF,primary,8759,FBGN0035805-MONOMER
8760,acetyl-CoA C-acetyltransferase activity,primary,8760,FBGN0035203-MONOMER
8761,"amine receptor activity//peptide receptor activity, G-protein coupled//neuropeptide receptor activity//ecdysis-triggering hormone receptor activity",primary,8761,FBGN0038874-MONOMER
8762,enzyme binding//translation initiation factor activity//protein binding//miRNA binding,primary,8762,FBGN0026611-MONOMER
8763,ATP-dependent RNA helicase activity,primary,8763,FBGN0036754-MONOMER
8764,ORF,primary,8764,FBGN0085602-MONOMER
8765,polypeptide N-acetylgalactosaminyltransferase activity,primary,8765,FBGN0036527-MONOMER
8766,fatty acid amide hydrolase activity,primary,8766,FBGN0039341-MONOMER
8767,taste receptor activity,primary,8767,FBGN0041236-MONOMER
8768,ATPase activity,primary,8768,FBGN0028686-MONOMER
8769,electron carrier activity//DNA binding//iron-sulfur cluster binding//zinc ion binding,primary,8769,FBGN0021875-MONOMER
8770,ORF,primary,8770,FBGN0033285-MONOMER
8771,ORF,primary,8771,FBGN0036115-MONOMER
8772,trypsin activity,primary,8772,FBGN0035501-MONOMER
8773,G-protein coupled receptor activity//neuropeptide receptor activity//bombesin receptor activity,primary,8773,FBGN0033058-MONOMER
8774,guanyl-nucleotide exchange factor activity,primary,8774,FBGN0031919-MONOMER
8775,ORF,primary,8775,FBGN0031258-MONOMER
8776,"alpha(1,3)-fucosyltransferase activity",primary,8776,FBGN0035217-MONOMER
8777,ubiquitin-protein ligase activity,primary,8777,FBGN0004436-MONOMER
8778,GTPase activity,primary,8778,FBGN0014011-MONOMER
8779,glycine transmembrane transporter activity//neurotransmitter:sodium symporter activity//sequence-specific DNA binding//transcription factor activity//neurotransmitter transporter activity,primary,8779,FBGN0031939-MONOMER
8780,hydrolase activity//zinc ion binding,primary,8780,FBGN0034360-MONOMER
8781,electron carrier activity//chitin binding//copper ion binding//structural constituent of peritrophic membrane,primary,8781,FBGN0036947-MONOMER
8782,olfactory receptor activity//odorant binding,primary,8782,FBGN0037594-MONOMER
8783,secondary active organic cation transmembrane transporter activity,primary,8783,FBGN0038717-MONOMER
8784,protein serine/threonine kinase activity,primary,8784,FBGN0016930-MONOMER
8785,methyltransferase activity,primary,8785,FBGN0028705-MONOMER
8786,phospholipid binding//calcium-dependent phospholipid binding//actin binding//calcium ion binding,primary,8786,FBGN0000083-MONOMER
8787,ORF,primary,8787,FBGN0031302-MONOMER
8788,ORF,primary,8788,FBGN0039297-MONOMER
8789,protein binding//glutamate receptor binding,primary,8789,FBGN0029830-MONOMER
8790,protein tyrosine kinase activity//ATP binding,primary,8790,FBGN0031518-MONOMER
8791,ORF,primary,8791,FBGN0034998-MONOMER
8792,4-aminobutyrate transaminase activity,primary,8792,FBGN0036927-MONOMER
8793,ferroxidase activity,primary,8793,FBGN0032116-MONOMER
8794,specific RNA polymerase II transcription factor activity//protein binding//zinc ion binding,primary,8794,FBGN0259750-MONOMER
8795,ORF,primary,8795,FBGN0050468-MONOMER
8796,microtubule motor activity//binding,primary,8796,FBGN0033578-MONOMER
8797,structural molecule activity,primary,8797,FBGN0029799-MONOMER
8798,DNA binding,primary,8798,FBGN0053838-MONOMER
8799,N-acetylgalactosamine-4-sulfatase activity,primary,8799,FBGN0036768-MONOMER
8800,ATP binding//mismatched DNA binding,primary,8800,FBGN0015546-MONOMER
8801,ORF,primary,8801,FBGN0032189-MONOMER
8802,ORF,primary,8802,FBGN0032025-MONOMER
8803,ORF,primary,8803,FBGN0085689-MONOMER
8804,ORF,primary,8804,FBGN0033842-MONOMER
8805,ORF,primary,8805,FBGN0030283-MONOMER
8806,ORF,primary,8806,FBGN0034286-MONOMER
8807,ORF,primary,8807,FBGN0030434-MONOMER
8808,ORF,primary,8808,FBGN0069242-MONOMER
8809,methyltransferase activity,primary,8809,FBGN0024328-MONOMER
8810,sequence-specific DNA binding//RNA polymerase II transcription factor activity//transcription factor activity//zinc ion binding//general RNA polymerase II transcription factor activity,primary,8810,FBGN0001138-MONOMER
8811,ORF,primary,8811,FBGN0083941-MONOMER
8812,transmembrane receptor activity//non-G-protein coupled 7TM receptor activity//G-protein coupled receptor activity//protein binding//hedgehog receptor activity,primary,8812,FBGN0003444-MONOMER
8813,DNA binding,primary,8813,FBGN0005596-MONOMER
8814,ORF,primary,8814,FBGN0051358-MONOMER
8815,ORF,primary,8815,FBGN0037223-MONOMER
8816,ORF,primary,8816,FBGN0061492-MONOMER
8817,ORF,primary,8817,FBGN0039833-MONOMER
8818,pyridoxal phosphate binding//carboxy-lyase activity,primary,8818,FBGN0037657-MONOMER
8819,ORF,primary,8819,FBGN0034940-MONOMER
8820,ORF,primary,8820,FBGN0036010-MONOMER
8821,transporter activity//lipase activity,primary,8821,FBGN0051272-MONOMER
8822,ORF,primary,8822,FBGN0035508-MONOMER
8823,ORF,primary,8823,FBGN0053257-MONOMER
8824,odorant binding,primary,8824,FBGN0050067-MONOMER
8825,transcription factor activity,primary,8825,FBGN0035956-MONOMER
8826,actin binding,primary,8826,FBGN0031781-MONOMER
8827,thioredoxin peroxidase activity,primary,8827,FBGN0040309-MONOMER
8828,olfactory receptor activity//odorant binding,primary,8828,FBGN0036078-MONOMER
8829,inositol or phosphatidylinositol phosphatase activity,primary,8829,FBGN0034179-MONOMER
8830,protein binding//SNAP receptor activity,primary,8830,FBGN0037084-MONOMER
8831,ORF,primary,8831,FBGN0039068-MONOMER
8832,glyoxylate reductase (NADP) activity,primary,8832,FBGN0051674-MONOMER
8833,"transferase activity, transferring groups other than amino-acyl groups",primary,8833,FBGN0052645-MONOMER
8834,binding,primary,8834,FBGN0034318-MONOMER
8835,transporter activity,primary,8835,FBGN0030643-MONOMER
8836,ORF,primary,8836,FBGN0038748-MONOMER
8837,zinc ion binding//nucleic acid binding,primary,8837,FBGN0039860-MONOMER
8838,protein binding,primary,8838,FBGN0037935-MONOMER
8839,ORF,primary,8839,FBGN0030738-MONOMER
8840,ORF,primary,8840,FBGN0083958-MONOMER
8841,ORF,primary,8841,FBGN0033590-MONOMER
8842,ORF,primary,8842,FBGN0026326-MONOMER
8843,ORF,primary,8843,FBGN0022069-MONOMER
8844,ORF,primary,8844,FBGN0051694-MONOMER
8845,ATP-dependent helicase activity,primary,8845,FBGN0052857-MONOMER
8846,ORF,primary,8846,FBGN0034271-MONOMER
8847,mRNA binding//zinc ion binding,primary,8847,FBGN0038667-MONOMER
8848,ATP-activated inward rectifier potassium channel activity,primary,8848,FBGN0039061-MONOMER
8849,"transferase activity, transferring groups other than amino-acyl groups",primary,8849,FBGN0031032-MONOMER
8850,NADH dehydrogenase (ubiquinone) activity,primary,8850,FBGN0031684-MONOMER
8851,actin binding//structural molecule activity,primary,8851,FBGN0004397-MONOMER
8852,ORF,primary,8852,FBGN0030193-MONOMER
8853,ORF,primary,8853,FBGN0034541-MONOMER
8854,binding,primary,8854,FBGN0035568-MONOMER
8855,oxidoreductase activity,primary,8855,FBGN0069973-MONOMER
8856,ORF,primary,8856,FBGN0031138-MONOMER
8857,catalytic activity,primary,8857,FBGN0034346-MONOMER
8858,ATP binding//GTP binding//aminoacyl-tRNA ligase activity,primary,8858,FBGN0039633-MONOMER
8859,ORF,primary,8859,FBGN0032681-MONOMER
8860,ATP-dependent helicase activity,primary,8860,FBGN0086902-MONOMER
8861,sodium channel activity,primary,8861,FBGN0031803-MONOMER
8862,GTP binding,primary,8862,FBGN0038785-MONOMER
8863,ORF,primary,8863,FBGN0050356-MONOMER
